545,James,Shields,TB,1,93,123,167,0,2,2,2,0,0,1,3
546,Casey,Fossum,TB,1,90,120,156,0,2,2,2,0,0,1,4
547,Edwin,Jackson,TB,0,98,113,93,0,3,0,2,0,0,1,5
548,Ruddy,Lugo,TB,0,95,147,88,0,3,2,1,0,0,1,6
549,Jae-Kuk,Ryu,TB,0,91,101,91,0,0,1,2,0,0,2,1
550,Shawn,Camp,TB,0,92,152,82,0,2,0,1,0,0,2,2
551,Juan,Salas,TB,0,95,103,87,0,2,0,0,0,0,2,3
552,Brian,Stokes,TB,1,95,107,142,0,0,3,2,0,0,2,4
553,Gary,Glover,TB,0,88,98,37,0,1,0,2,0,0,2,5
554,Al,Reyes,TB,0,94,163,53,0,3,0,3,0,0,2,6
555,Jon,Switzer,TB,0,92,122,79,0,3,0,2,0,0,3,1
556,Chad,Orvella,TB,0,95,100,84,0,2,0,2,0,0,3,2
557,Tim,Corcoran,TB,1,94,121,142,0,3,2,2,0,0,3,3
558,J.P,Howell,TB,1,87,110,146,0,0,2,2,0,0,3,4
559,Johan,Santana,MIN,1,96,161,191,0,0,5,5,0,0,1,1
560,Boof,Bonser,MIN,1,94,127,156,0,3,2,3,0,0,1,2
561,Ramon,Ortiz,MIN,1,93,139,170,0,2,0,1,0,0,1,3
562,Carlos,Silva,MIN,1,95,161,156,1,3,2,2,0,0,1,4
563,Sidney,Ponson,MIN,1,93,122,143,0,2,2,2,0,0,1,5
564,Matt,Guerrier,MIN,0,93,148,97,0,2,3,2,0,0,1,6
565,Pat,Neshek,MIN,0,95,159,85,0,4,0,2,0,1,2,1
566,Jesse,Crain,MIN,0,97,175,84,0,2,2,0,0,0,2,2
567,Great,Cameron,MIN,0,94,153,78,0,2,2,1,0,0,2,3
568,Juan,Rincon,MIN,0,96,165,82,0,4,0,0,0,0,2,4
569,Joe,Nathan,MIN,0,98,169,83,0,5,4,0,0,0,2,5
570,Scott,Baker,MIN,1,93,127,150,0,1,3,4,0,0,2,6
571,Francisco,Liriano,MIN,0,98,138,142,0,5,0,3,0,0,3,1
572,Julio,DePaula,MIN,0,88,98,37,0,1,0,2,0,0,3,2
573,Glen,Perkins,MIN,0,92,111,90,0,0,2,0,0,0,3,3
574,Jeremy,Bonderman,DET,1,95,157,179,0,0,3,2,0,0,1,1
575,Nate,Robertson,DET,1,93,142,185,0,3,0,2,0,0,1,2
576,Mike,Maroth,DET,0,88,118,140,1,2,2,2,0,0,1,3
577,Justin,Verlander,DET,1,99,141,179,0,0,2,2,0,0,1,4
578,Chad,Durbin,DET,0,91,106,100,0,1,1,2,0,0,1,5
579,Wilfredo,Ledezma,DET,0,95,132,110,0,0,1,2,0,0,1,6
580,Bobby,Seay,DET,0,91,108,84,0,0,1,2,0,0,2,1
581,Jason,Grilli,DET,0,95,133,86,0,0,2,2,0,0,2,2
582,Jose,Mesa,DET,0,95,127,81,0,2,2,1,0,0,2,3
583,Fernando,Rodney,DET,0,97,129,85,0,0,0,3,0,0,2,4
584,Joel,Zumaya,DET,0,102,137,88,0,0,2,2,0,0,2,5
585,Todd,Jones,DET,0,94,177,83,0,4,4,4,0,0,2,6
586,Andrew,Miller,DET,0,97,81,87,0,2,0,0,0,0,3,1
587,Zach,Miner,DET,0,94,142,128,0,2,2,3,0,0,3,2
588,Roman,Colon,DET,0,96,111,99,0,0,2,1,0,0,3,3
589,Virgil,Vasquez,DET,0,88,98,37,0,1,0,2,0,0,3,4
590,Kenny,Rogers,DET,1,90,148,174,0,2,2,2,4,0,3,5
591,Edward,Campusano,DET,0,88,98,37,0,1,0,2,0,0,3,6
592,Jose,Contreras,CHW,1,95,136,185,2,3,0,4,0,0,1,1
593,Jon,Garland,CHW,1,93,159,182,0,3,2,3,0,0,1,2
594,Mark,Buehrle,CHW,1,89,153,182,1,4,3,4,0,0,1,3
595,Javier,Vasquez,CHW,1,95,145,178,0,2,3,3,0,0,1,4
596,John,Danks,CHW,0,88,98,37,0,1,0,2,0,0,1,5
597,Nick,Masset,CHW,0,98,111,84,0,1,2,0,0,0,1,6
598,Andrew,Sisco,CHW,0,95,119,80,0,3,3,2,0,0,2,1
599,Mike,MacDougal,CHW,0,98,151,82,0,3,0,0,0,0,2,2
600,David,Aardsma,CHW,0,98,131,85,0,1,0,1,0,0,2,3
601,Matt,Thornton,CHW,0,98,155,79,0,2,0,0,0,0,2,4
602,Bobby,Jenks,CHW,0,99,146,83,0,3,3,0,0,0,2,5
603,Boone,Logan,CHW,0,94,100,79,0,2,0,2,0,0,2,6
604,Dewon,Day,CHW,0,88,98,37,0,1,0,2,0,0,3,1
605,C.C.,Sabathia,CLE,1,97,149,197,0,0,5,3,0,0,1,1
606,Jake,Westbrook,CLE,1,93,156,188,0,2,3,3,0,4,1,2
607,Jeremy,Sowers,CLE,1,92,124,164,0,3,0,2,0,0,1,3
608,Paul,Byrd,CLE,1,90,155,171,1,2,2,2,0,0,1,4
609,Cliff,Lee,CLE,1,92,149,176,0,4,2,2,0,0,1,5
610,Fausto,Carmona,CLE,0,97,137,100,0,1,0,1,0,0,1,6
611,Fernando,Cabrera,CLE,0,95,114,86,0,0,4,4,0,0,2,1
612,Tom,Mastny,CLE,0,92,118,84,0,0,2,0,0,0,2,2
613,Aaron,Fultz,CLE,0,90,145,84,0,0,4,3,0,0,2,3
614,Rafael,Betancourt,CLE,0,95,179,85,0,0,3,2,0,2,2,4
615,Great,Baker,CLE,0,96,136,81,0,2,0,2,0,0,2,5
616,Joe,Borowski,CLE,0,91,147,82,0,2,0,1,0,0,2,6
617,Edward,Mujica,CLE,0,93,125,97,0,2,0,2,0,0,3,1
618,Matt,Miller,CLE,0,87,106,84,0,4,0,2,0,0,3,2
619,Jason,Davis,CLE,0,99,166,90,0,2,3,3,0,1,3,3
620,Rafael,Perez,CLE,0,91,81,79,0,1,0,0,0,0,3,4
621,Gil,Meche,KC,1,96,133,172,0,2,4,2,0,0,1,1
622,Odalis,Perez,KC,0,91,149,136,0,3,3,2,0,0,1,2
623,Jorge,de la Rosa,KC,0,95,105,116,0,1,1,2,0,0,1,3
624,Zack,Greinke,KC,0,96,103,102,1,2,0,2,0,0,1,4
625,Brandon,Duckworth,KC,1,90,108,143,0,1,2,2,0,0,1,5
626,Jimmy,Gobble,KC,0,93,152,89,0,2,2,1,0,0,1,6
627,Ryan,Braun,KC,0,95,98,85,0,1,0,2,0,0,2,1
628,Joakim,Soria,KC,0,88,98,37,0,1,0,2,0,0,2,2
629,Joel,Peralta,KC,0,94,155,85,0,0,2,2,0,0,2,3
630,Todd,Wellemeyer,KC,0,97,108,95,0,0,2,2,0,0,2,4
631,David,Riske,KC,0,92,149,83,0,2,0,2,0,0,2,5
632,Octavio,Dotel,KC,0,95,63,77,0,2,0,0,0,0,2,6
633,Leo,Nunez,KC,0,96,106,99,0,1,0,1,0,0,3,1
634,John,Bale,KC,0,88,98,37,0,1,1,2,0,0,3,2
635,Scott,Elarton,KC,1,90,114,161,0,2,2,2,0,0,3,3
636,Luke,Hudson,KC,0,95,131,136,0,0,2,1,0,0,3,4
637,Brian,Bannister,KC,0,90,104,143,0,3,2,3,0,0,3,5
638,Neal,Musser,KC,0,88,98,37,0,1,0,2,0,0,3,6
639,Joe,Nelson,KC,0,92,137,83,0,2,1,2,0,0,4,1
640,Danny,Heron,OAK,1,95,151,186,0,2,3,3,0,0,1,1
641,Joe,Blanton,OAK,1,92,154,176,0,3,2,2,0,0,1,2
642,Rich,Harden,OAK,1,97,107,146,0,0,0,5,0,0,1,3
643,Chad,Gaudin,OAK,0,95,130,85,0,2,1,0,0,0,1,4
644,Joe,Kennedy,OAK,0,93,153,80,0,2,0,2,0,0,1,5
645,Jay,Marshall,OAK,0,88,98,37,0,1,0,2,0,0,1,6
646,Jay,Witasick,OAK,0,94,99,85,1,3,0,2,0,0,2,1
647,Alan,Embree,OAK,0,95,176,77,0,1,0,0,0,0,2,2
648,Lenny,DiNardo,OAK,0,83,113,119,0,0,2,2,0,0,2,3
649,Kiko,Calero,OAK,0,93,157,79,0,4,0,2,0,0,2,4
650,Justin,Duchscherer,OAK,0,90,173,83,0,3,4,3,0,0,2,5
651,Huston,Street,OAK,0,95,171,83,0,5,0,5,0,0,2,6
652,Santiago,Casilla,OAK,0,85,100,85,0,2,0,2,0,0,3,1
653,Ron,Flores,OAK,0,88,135,86,0,3,0,2,0,0,3,2
654,Esteban,Loaiza,OAK,1,93,144,174,0,2,0,2,0,0,3,3
655,Marcus,McBeth,OAK,0,88,98,37,0,1,0,2,0,0,3,4
656,Bartolo,Colon,LAA,1,94,115,151,1,0,4,3,0,0,1,1
657,Jered,Weaver,LAA,1,94,129,172,0,5,0,3,0,0,1,2
658,John,Lackey,LAA,1,95,140,188,0,3,4,3,0,0,1,3
659,Kelvim,Escobar,LAA,1,95,148,181,0,3,3,4,0,0,1,4
660,Ervin,Santana,LAA,1,96,138,177,0,0,2,2,0,0,1,5
661,Dustin,Moseley,LAA,0,90,105,131,0,0,2,3,0,0,1,6
662,Hector,Carrasco,LAA,0,94,153,97,0,3,2,4,0,0,2,1
663,Darren,Oliver,LAA,0,88,160,97,0,0,2,1,0,0,2,2
664,Justin,Spider,LAA,0,94,141,80,0,3,0,2,0,0,2,3
665,Scot,Shields,LAA,0,95,150,85,0,0,3,3,0,0,2,4
666,Francisco,Rodriguez,LAA,0,97,128,83,0,0,5,2,0,0,2,5
667,Greg,Jones,LAA,0,92,107,86,0,3,0,0,0,0,2,6
668,Joe,Saunders,LAA,1,93,116,151,0,0,2,2,0,0,3,1
669,Chris,Bootcheck,LAA,0,93,93,91,0,0,2,2,0,0,3,2
670,Kevin,Millwood,TEX,1,95,157,182,1,3,3,2,0,0,1,1
671,Vicente,Padilla,TEX,1,96,141,175,0,2,1,2,0,0,1,2
672,Brandon,McCarthy,TEX,0,94,136,93,0,2,2,2,0,0,1,3
673,Robinson,Tejada,TEX,1,96,116,150,0,2,0,3,0,0,1,4
674,Mike,Wood,TEX,0,88,124,115,0,2,0,1,0,0,1,5
675,Scott,Feldman,TEX,0,92,158,85,0,2,0,1,0,0,1,6
676,Great,Miller,TEX,0,94,145,81,0,2,0,4,0,0,2,1
677,C.J.,Wilson,TEX,0,94,139,82,0,2,0,1,0,0,2,2
678,Kameron,Loe,TEX,1,92,123,151,0,2,3,2,0,0,2,3
679,Joaquin,Benoit,TEX,0,96,144,90,0,4,2,3,0,0,2,4
680,Akinori,Otsuka,TEX,0,94,175,81,0,4,0,0,0,0,2,5
681,Eric,Gagne,TEX,0,94,83,82,0,0,5,5,0,0,2,6
682,John,Rheinecker,TEX,0,90,138,126,0,3,2,2,0,0,3,1
683,Frank,Francisco,TEX,0,96,105,81,0,0,2,2,0,0,3,2
684,John,Koronka,TEX,0,93,128,158,0,2,2,3,0,0,3,3
685,Bruce,Chen,TEX,0,92,148,109,0,2,2,2,0,0,3,4
686,A.J.,Murray,TEX,0,88,98,37,0,1,0,2,0,0,3,5
687,Wes,Littleton,TEX,0,95,146,84,0,2,0,2,0,0,3,6
688,Felix,Hernandez,SEA,1,98,139,179,0,3,5,5,0,0,1,1
689,Jarrod,Washburn,SEA,1,92,146,174,0,0,2,2,0,0,1,2
690,Miguel,Batista,SEA,1,96,137,178,0,1,2,2,0,0,1,3
691,Horacio,Ramirez,SEA,1,93,119,152,1,2,0,1,0,0,1,4
692,Jeff,Weaver,SEA,1,93,140,166,0,3,3,2,0,3,1,5
693,Arthur,Rhodes,SEA,0,95,109,79,0,0,4,2,0,0,1,6
694,Sean,White,SEA,0,88,98,37,0,1,0,2,0,0,2,1
695,George,Sherrill,SEA,0,93,143,74,0,0,2,2,0,0,2,2
696,Julio,Mateo,SEA,0,93,150,84,1,2,2,2,0,0,2,3
697,Brandon,Morrow,SEA,0,88,98,37,0,1,0,2,0,0,2,4
698,Chris,Reitsma,SEA,0,94,136,83,0,0,2,3,0,2,2,5
699,J.J.,Putz,SEA,0,98,183,84,0,2,2,1,0,0,2,6
700,Sean,Green,SEA,0,93,125,88,0,0,2,2,0,0,3,1
701,Jon,Huber,SEA,0,93,128,83,0,6,0,0,0,0,3,2
702,Ryan,Feierabend,SEA,0,92,103,141,0,2,2,2,0,0,3,3
703,Great,Cruz,SEA,1,91,105,147,0,2,1,2,0,0,3,4
704,Cesar,Jimenez,SEA,0,91,66,97,0,0,2,2,0,0,3,5
705,Jake,Woods,SEA,0,91,137,116,0,0,1,2,0,0,3,6
706,Mark,Lowe,NYM,0,98,109,87,0,1,0,2,0,0,4,1
707,Tom,Glavine,NYM,1,88,150,177,0,2,2,4,0,0,1,1
708,Pedro,Martinez,NYM,1,91,129,164,0,4,4,5,0,0,1,2
709,Orlando,Hernandez,NYM,1,92,134,168,0,2,5,2,0,0,1,3
710,John,Maine,NYM,1,94,116,156,0,2,1,2,0,0,1,4
711,Oliver,Perez,NYM,1,95,111,154,0,2,0,2,0,0,1,5
712,Ambiorix,Burgos,NYM,0,99,100,84,0,2,0,2,0,0,1,6
713,Aaron,Sele,NYM,0,88,144,131,0,1,4,1,0,0,2,1
714,Joe,Smith,NYM,0,88,98,37,0,1,0,2,0,0,2,2
715,Scott,Schoeneweis,NYM,0,93,138,77,0,3,0,0,0,3,2,3
716,Pedro,Feliciano,NYM,0,89,161,81,0,2,0,2,0,0,2,4
717,Aaron,Heilman,NYM,0,95,154,85,0,0,0,4,0,0,2,5
718,Billy,Wagner,NYM,0,98,157,83,0,5,0,0,0,0,2,6
719,Chan Ho,Park,NYM,1,93,128,165,0,2,2,2,0,0,3,1
720,Dauner,Sanchez,NYM,0,96,146,84,0,2,2,3,0,0,3,2
721,Juan,Padilla,NYM,0,89,151,65,0,2,0,3,0,0,3,3
722,Mike,Pelfrey,NYM,1,96,101,143,0,2,0,2,0,0,3,4
723,Dave,Williams,NYM,1,88,116,146,0,2,2,2,0,0,3,5
724,Jason,Vargas,NYM,0,91,102,130,0,3,0,3,0,0,3,6
725,Cole,Hamels,PHI,1,95,127,164,0,0,4,2,0,0,1,1
726,Adam,Eaton,PHI,1,94,116,147,0,3,4,2,0,0,1,2
727,Jamie,Moyer,PHI,1,85,153,183,2,2,2,4,0,0,1,3
728,Jon,Lieber,PHI,1,91,149,180,2,3,0,2,0,0,1,4
729,Freddy,Garcia,PHI,1,93,154,185,2,4,2,3,0,0,1,5
730,Brett,Myers,PHI,1,96,144,182,0,2,3,2,0,0,1,6
731,Clay,Condrey,PHI,0,92,136,89,0,1,0,2,0,0,2,1
732,Joseph,Bisenius,PHI,0,88,98,37,0,1,0,2,0,0,2,2
733,Ryan,Madson,PHI,0,94,135,113,0,3,2,2,0,0,2,3
734,Geoff,Geary,PHI,0,94,171,84,0,2,2,2,0,0,2,4
735,Antonio,Alfonseca,PHI,0,95,124,79,0,2,0,0,0,2,2,5
736,Tom,Gordon,PHI,0,96,145,82,0,2,5,4,0,0,2,6
737,Matt,Smith,PHI,0,92,127,78,0,1,0,0,0,0,3,1
738,Fabio,Castro,PHI,0,94,126,93,0,0,3,2,0,0,3,2
739,Scott,Mathieson,PHI,1,98,108,140,0,2,0,2,0,0,3,3
740,John,Smoltz,ATL,1,96,158,188,0,4,4,4,0,0,1,1
741,Tim,Hudson,ATL,1,93,145,180,1,4,2,2,0,0,1,2
742,Chuck,James,ATL,0,91,126,148,0,2,0,2,0,0,1,3
743,Mark,Redman,ATL,1,87,130,172,2,4,2,2,0,0,1,4
744,Kyle,Davies,ATL,1,93,110,144,0,1,2,2,0,0,1,5
745,Oscar,Villarreal,ATL,0,94,151,93,0,2,0,1,0,2,1,6
746,Macay,McBride,ATL,0,93,138,78,0,3,2,2,0,0,2,1
747,Tyler,Yates,ATL,0,96,131,80,0,1,0,2,0,0,2,2
748,Chad,Paronto,ATL,0,88,98,37,0,2,0,2,0,2,2,3
749,Mike,Gonzalez,ATL,0,95,146,82,0,4,0,0,0,0,2,4
750,Rafael,Soriano,ATL,0,95,150,85,0,2,0,1,0,0,2,5
751,Bob,Wickman,ATL,0,93,179,81,0,2,0,0,0,3,2,6
752,Joey,Devine,ATL,0,96,1,75,0,2,0,0,0,0,3,1
753,Peter,Moylan,ATL,0,95,127,82,0,2,0,0,0,0,3,2
754,Mike,Hampton,ATL,0,92,134,143,0,2,2,3,0,0,3,3
755,Tanyon,Sturtze,ATL,0,95,113,75,0,1,0,2,0,0,3,4
756,Lance,Cormier,ATL,0,93,128,110,0,2,2,2,0,0,3,5
757,Blaine,Boyer,ATL,0,91,102,70,0,0,2,3,0,0,3,6
758,Anthony,Lerew,ATL,0,93,82,100,0,1,0,2,0,0,4,1
759,Dontrelle,Willis,FLA,1,94,140,188,0,4,0,4,0,0,1,1
760,Scott,Olsen,FLA,1,93,130,171,0,3,0,2,0,0,1,2
761,Anibal,Sanchez,FLA,1,93,121,171,0,3,5,3,0,0,1,3
762,Sergio,Mitre,FLA,0,93,109,114,0,0,2,2,0,0,1,4
763,Ricky,Nolasco,FLA,0,95,142,137,0,0,3,2,0,0,1,5
764,Lee,Gardner,FLA,0,88,98,37,0,1,0,2,0,0,1,6
765,Renyel,Pinto,FLA,0,93,78,84,0,1,0,2,0,0,2,1
766,Matt,Lindstrom,FLA,0,88,98,37,0,1,0,2,0,0,2,2
767,Kevin,Gregg,FLA,0,94,142,109,0,2,0,2,0,0,2,3
768,Randy,Messenger,FLA,0,96,149,83,0,1,2,1,0,0,2,4
769,Henry,Owens,FLA,0,95,100,88,0,2,0,0,0,0,2,5
770,Jorge,Julio,FLA,0,98,109,83,0,2,0,2,0,0,2,6
771,Logan,Kensing,FLA,0,94,129,82,0,2,0,0,0,0,3,1
772,Jose,Garcia,FLA,0,92,106,104,0,0,2,2,0,0,3,2
773,Taylor,Tankersley,FLA,0,93,117,79,0,2,0,2,0,0,3,3
774,Carlos,Martinez,FLA,0,96,115,80,0,3,0,0,0,0,3,4
775,Josh,Johnson,FLA,1,94,138,156,0,2,0,2,0,0,3,5
776,Scott,Tyler,FLA,0,88,98,37,0,1,0,2,0,0,3,6
777,John,Patterson,WAS,1,95,113,145,0,4,2,2,0,0,1,1
778,Shawn,Hill,WAS,1,91,108,149,0,0,3,2,0,0,1,2
779,Matt,Chico,WAS,0,88,98,37,0,1,0,2,0,0,1,3
780,Jason,Bergmann,WAS,0,93,124,105,0,3,2,3,0,0,1,4
781,Jerome,Williams,WAS,0,90,100,109,0,2,0,3,0,2,1,5
782,Levale,Speigner,WAS,0,88,98,37,0,1,0,2,0,0,1,6
783,Ray,King,WAS,0,94,134,76,0,1,0,0,0,0,2,1
784,Jesus,Colome,WAS,0,98,1,70,0,0,0,2,0,0,2,2
785,Micah,Bowie,WAS,0,94,124,88,0,1,1,0,0,0,2,3
786,Ryan,Wagner,WAS,0,92,117,85,0,2,0,2,0,0,2,4
787,Jon,Rauch,WAS,0,93,143,83,0,2,1,2,0,0,2,5
788,Chad,Cordero,WAS,0,93,156,84,0,4,0,3,0,0,2,6
789,Michael,O'Connor,WAS,1,89,114,150,0,2,1,2,0,0,3,1
790,Chris,Schroder,WAS,0,93,105,89,0,2,0,2,0,0,3,2
791,Luis,Ayla,WAS,0,95,179,55,0,2,0,2,2,0,3,3
792,Saul,Rivera,WAS,0,92,136,84,0,2,0,2,0,0,3,4
793,Chris,Carpenter,STL,1,95,157,196,0,5,4,3,0,0,1,1
794,Kip,Wells,STL,1,95,105,144,0,2,2,2,0,0,1,2
795,Braden,Looper,STL,0,96,177,83,0,2,0,1,0,0,1,3
796,Adam,Wainwright,STL,0,95,156,86,0,1,1,2,0,0,1,4
797,Anthony,Reyes,STL,1,93,114,150,0,0,3,4,0,0,1,5
798,Brad,Thompson,STL,0,92,154,88,0,3,0,2,0,0,1,6
799,Dennis,Dove,STL,0,88,98,37,0,1,0,2,0,0,2,1
800,Tyler,Johnson,STL,0,92,109,76,0,3,2,1,0,0,2,2
801,Ryan,Franklin,STL,0,93,140,85,0,2,2,2,0,0,2,3
802,Russ,Springer,STL,0,94,147,79,0,2,1,2,0,0,2,4
803,Randy,Flores,STL,0,91,143,76,0,2,2,0,0,0,2,5
804,Jason,Isringhausen,STL,0,95,110,82,0,3,4,2,0,0,2,6
805,Mark,Mulder,STL,1,90,118,154,0,2,3,2,0,0,3,1
806,Josh,Kinney,STL,0,93,129,86,0,2,2,0,0,0,3,2
807,Roy,Oswalt,HOU,1,96,166,189,0,4,3,3,0,0,1,1
808,Jason,Jennings,HOU,1,90,139,188,1,3,0,2,0,0,1,2
809,Woody,Williams,HOU,1,90,137,167,0,2,2,1,0,0,1,3
810,Wandy,Rodriguez,HOU,1,92,129,146,0,0,2,2,0,0,1,4
811,Chris,Sampson,HOU,0,92,124,116,0,2,3,3,0,2,1,5
812,Brian,Moehler,HOU,0,91,142,141,0,1,2,2,0,0,1,6
813,Trever,Miller,HOU,0,90,154,77,0,1,2,1,0,0,2,1
814,Chad,Qualls,HOU,0,96,156,84,0,3,0,0,0,2,2,2
815,Rick,White,HOU,0,95,148,82,0,2,2,1,0,0,2,3
816,Dan,Wheeler,HOU,0,93,166,81,0,4,2,3,0,0,2,4
817,Brad,Lidge,HOU,0,98,111,81,0,5,0,0,0,0,2,5
818,Dave,Borkowski,HOU,0,93,160,96,0,1,2,2,0,0,2,6
819,Matt,Albers,HOU,0,93,105,133,0,2,3,1,0,0,3,1
820,Brandon,Backe,HOU,1,93,108,146,1,3,2,3,0,0,3,2
821,Mark,McLemore,HOU,0,88,97,98,0,1,0,2,0,0,3,3
822,Aaron,Harang,CIN,1,95,158,189,0,3,5,2,0,0,1,1
823,Bronson,Arroyo,CIN,1,92,154,193,0,1,5,2,0,0,1,2
824,Kyle,Loshe,CIN,0,95,147,132,0,2,0,2,0,0,1,3
825,Matt,Belisle,CIN,0,95,120,88,0,2,2,0,0,0,1,4
826,Eric,Milton,CIN,1,92,137,170,0,1,2,1,0,0,1,5
827,Kirk,Saarloos,CIN,0,88,139,127,0,2,2,2,0,0,1,6
828,Mike,Stanton,CIN,0,91,148,79,0,2,2,2,0,0,2,1
829,Jon,Coutlangus,CIN,0,88,98,37,0,1,0,2,0,0,2,2
830,Victor,Santos,CIN,1,92,131,146,0,0,2,2,0,0,2,3
831,Todd,Coffey,CIN,0,95,154,81,0,1,0,1,0,0,2,4
